update algorithm,max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
m12,100,4,870,4,4,37.5,37.5,1886.3334,0,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,880,5,4,30,37,1464.5,2,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,890,5,4,30,37.25,1516,1,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,900,4,4,37.5,37.5,1676.3334,0,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,910,4,4,37.5,37.5,1400.3334,0,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,920,6,3,25,48.666668,1222.8,4,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,930,6,4,25,36.75,1178.4,3,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,940,4,3,37.5,49.666668,2523,1,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,950,5,3,30,49,2051,3,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,960,5,3,30,49,2415.5,3,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,970,4,2,37.5,73.5,4009.6667,3,0.8666667,50,30,50,0.89285713,0.7894737,0.89285713
m12,100,4,980,5,3,30,49,2971,3,0.8666667,50,30,50,0.89285713,0.7894737,0.89285713
m12,100,4,990,8,5,18.75,29.2,1661.3572,4,0.86,50,30,49,0.89285713,0.7894737,0.875
m12,100,4,1000,10,4,15,35.5,1351.1111,8,0.87333333,52,30,49,0.9285714,0.7894737,0.875
m12,100,5,10,1,1,150,150,NaN,0,0.79333335,45,35,39,0.8035714,0.7777778,0.79591835
m12,100,5,20,1,1,150,150,NaN,0,0.79333335,45,35,39,0.8035714,0.7777778,0.79591835
m12,100,5,30,1,1,150,150,NaN,0,0.79333335,46,34,39,0.8214286,0.75555557,0.79591835
m12,100,5,40,1,1,150,150,NaN,0,0.79333335,47,33,39,0.83928573,0.73333335,0.79591835
m12,100,5,50,2,1,75,149,10952,1,0.8,47,33,40,0.83928573,0.73333335,0.81632656
m12,100,5,60,1,1,150,150,NaN,0,0.79333335,46,32,41,0.8214286,0.7111111,0.8367347
m12,100,5,70,2,1,75,149,10952,1,0.79333335,44,33,42,0.78571427,0.73333335,0.85714287
m12,100,5,80,2,1,75,148,10658,2,0.79333335,44,33,42,0.78571427,0.73333335,0.85714287
m12,100,5,90,2,2,75,75,7442,0,0.79333335,44,33,42,0.78571427,0.73333335,0.85714287
m12,100,5,100,2,2,75,75,7688,0,0.8066667,44,34,43,0.78571427,0.75555557,0.877551
m12,100,5,110,1,1,150,150,NaN,0,0.8066667,44,34,43,0.78571427,0.75555557,0.877551
m12,100,5,120,1,1,150,150,NaN,0,0.81333333,44,34,44,0.78571427,0.75555557,0.8979592
m12,100,5,130,2,1,75,149,10952,1,0.81333333,44,34,44,0.78571427,0.75555557,0.8979592
m12,100,5,140,2,2,75,75,10082,0,0.81333333,44,34,44,0.78571427,0.75555557,0.8979592
m12,100,5,150,4,3,37.5,49.666668,4406.3335,1,0.81333333,44,34,44,0.78571427,0.75555557,0.8979592
m12,100,5,160,3,2,50,74.5,6493,1,0.81333333,44,34,44,0.78571427,0.75555557,0.8979592
m12,100,5,170,4,3,37.5,49.666668,4493.6665,1,0.82666665,45,35,44,0.8035714,0.7777778,0.8979592
m12,100,5,180,5,4,30,37.25,2465,1,0.82666665,45,35,44,0.8035714,0.7777778,0.8979592
m12,100,5,190,5,4,30,37.25,2459.5,1,0.82,45,34,44,0.8035714,0.75555557,0.8979592
m12,100,5,200,7,6,21.428572,24.833334,885.6189,1,0.82,45,34,44,0.8035714,0.75555557,0.8979592
m12,100,5,210,7,6,21.428572,24.833334,386.95236,1,0.82,45,34,44,0.8035714,0.75555557,0.8979592
m12,100,5,220,7,7,21.428572,21.428572,422.95236,0,0.84,46,36,44,0.8214286,0.8,0.8979592
m12,100,5,230,9,9,16.666666,16.666666,154.75,0,0.84,46,36,44,0.8214286,0.8,0.8979592
m12,100,5,240,7,7,21.428572,21.428572,334.28574,0,0.84,46,36,44,0.8214286,0.8,0.8979592
m12,100,5,250,9,6,16.666666,24.5,356.49997,3,0.82666665,45,35,44,0.8035714,0.7777778,0.8979592
m12,100,5,260,9,5,16.666666,29,541,5,0.84,46,36,44,0.8214286,0.8,0.8979592
m12,100,5,270,7,6,21.428572,24.666666,286.95236,2,0.8333333,46,35,44,0.8214286,0.7777778,0.8979592
m12,100,5,280,4,4,37.5,37.5,1308.3334,0,0.8333333,46,35,44,0.8214286,0.7777778,0.8979592
m12,100,5,290,7,6,21.428572,24.666666,430.28574,2,0.84,46,35,45,0.8214286,0.7777778,0.9183673
m12,100,5,300,4,3,37.5,49.333332,2228.3333,2,0.84,46,35,45,0.8214286,0.7777778,0.9183673
m12,100,5,310,6,2,25,71.5,2910.4,7,0.84,46,35,45,0.8214286,0.7777778,0.9183673
m12,100,5,320,3,2,50,74,2089,2,0.84,46,35,45,0.8214286,0.7777778,0.9183673
m12,100,5,330,3,2,50,74,6769,2,0.84,46,34,46,0.8214286,0.75555557,0.93877554
m12,100,5,340,4,3,37.5,49.333332,1280.3334,2,0.84,46,34,46,0.8214286,0.75555557,0.93877554
m12,100,5,350,5,3,30,49,1227.5,3,0.84,46,34,46,0.8214286,0.75555557,0.93877554
m12,100,5,360,4,3,37.5,49.666668,2861.6667,1,0.8466667,47,34,46,0.83928573,0.75555557,0.93877554
m12,100,5,370,3,2,50,74.5,4993,1,0.8466667,47,34,46,0.83928573,0.75555557,0.93877554
m12,100,5,380,4,4,37.5,37.5,241.66667,0,0.85333335,48,34,46,0.85714287,0.75555557,0.93877554
m12,100,5,390,5,5,30,30,585,0,0.8466667,48,33,46,0.85714287,0.73333335,0.93877554
m12,100,5,400,8,7,18.75,21.142857,474.7857,2,0.8466667,48,33,46,0.85714287,0.73333335,0.93877554
m12,100,5,410,3,2,50,74,6217,2,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,420,4,2,37.5,74,1777,2,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,430,2,2,75,75,2,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,440,3,3,50,50,703,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,450,2,2,75,75,8,0,0.86,49,34,46,0.875,0.75555557,0.93877554
m12,100,5,460,3,2,50,74.5,6493,1,0.86,49,34,46,0.875,0.75555557,0.93877554
m12,100,5,470,2,2,75,75,8,0,0.86,49,34,46,0.875,0.75555557,0.93877554
m12,100,5,480,1,1,150,150,NaN,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,490,1,1,150,150,NaN,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,500,4,3,37.5,49.666668,1851.6666,1,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,510,3,3,50,50,1501,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,520,3,3,50,50,1021,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,530,1,1,150,150,NaN,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,540,4,4,37.5,37.5,963.6667,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,550,4,4,37.5,37.5,1243.6666,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,560,7,7,21.428572,21.428572,536.95233,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,570,8,7,18.75,21.142857,545.9286,2,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,580,7,4,21.428572,36.25,1273.2856,5,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,590,4,4,37.5,37.5,2889.6667,0,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,600,6,5,25,29.8,1498.4,1,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,610,5,4,30,37.25,1859.5,1,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,620,4,3,37.5,49.666668,4323,1,0.85333335,49,33,46,0.875,0.73333335,0.93877554
m12,100,5,630,7,4,21.428572,36.75,2137.619,3,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,640,8,5,18.75,29.4,1651.6428,3,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,650,5,3,30,49.333332,3456,2,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,660,5,3,30,49.333332,3456,2,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,670,7,4,21.428572,36.75,1433.619,3,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,680,7,4,21.428572,36.75,1737.2855,3,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,690,8,5,18.75,29.4,1569.9286,3,0.86,49,33,47,0.875,0.73333335,0.9591837
m12,100,5,700,6,4,25,36.75,2194,3,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,710,6,4,25,36.75,2279.6,3,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,720,6,4,25,36.75,2755.6,3,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,730,4,3,37.5,49.666668,4947.6665,1,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,740,3,2,50,74.5,6913,1,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,750,4,3,37.5,49.666668,4495,1,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,760,4,3,37.5,49.666668,3216.3333,1,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,770,2,1,75,149,10952,1,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,780,5,3,30,49.333332,2854,2,0.8666667,49,33,48,0.875,0.73333335,0.97959185
m12,100,5,790,4,3,37.5,49.666668,3519,1,0.87333333,49,34,48,0.875,0.75555557,0.97959185
m12,100,5,800,3,2,50,74.5,6357,1,0.87333333,49,34,48,0.875,0.75555557,0.97959185
m12,100,5,810,4,3,37.5,49.666668,3190.3333,1,0.87333333,49,34,48,0.875,0.75555557,0.97959185
m12,100,5,820,6,5,25,29.8,1290.8,1,0.8666667,48,34,48,0.85714287,0.75555557,0.97959185
m12,100,5,830,8,6,18.75,24.666666,1095.6428,2,0.8666667,48,34,48,0.85714287,0.75555557,0.97959185
m12,100,5,840,5,3,30,49.333332,2481.5,2,0.8666667,48,34,48,0.85714287,0.75555557,0.97959185
m12,100,5,850,5,3,30,49.333332,1632,2,0.86,47,34,48,0.83928573,0.75555557,0.97959185
m12,100,5,860,4,3,37.5,49.666668,2955,1,0.86,47,34,48,0.83928573,0.75555557,0.97959185
m12,100,5,870,7,4,21.428572,36.75,1547.2855,3,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,880,9,6,16.666666,24.5,747.2501,3,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,890,7,6,21.428572,24.833334,908.95233,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,900,7,6,21.428572,24.833334,901.2857,1,0.86,46,35,48,0.8214286,0.7777778,0.97959185
m12,100,5,910,6,5,25,29.8,1026.8,1,0.86,46,35,48,0.8214286,0.7777778,0.97959185
m12,100,5,920,6,5,25,29.8,991.6,1,0.86,46,35,48,0.8214286,0.7777778,0.97959185
m12,100,5,930,5,4,30,37.25,1826,1,0.86,46,35,48,0.8214286,0.7777778,0.97959185
m12,100,5,940,5,3,30,49.333332,1534,2,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,950,5,4,30,37.25,1026.5,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,960,4,3,37.5,49.666668,2675,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,970,6,5,25,29.8,364.4,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,980,6,5,25,29.8,364.4,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,990,5,4,30,37.25,1211,1,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,5,1000,7,5,21.428572,29.4,391.61905,3,0.8666667,47,35,48,0.83928573,0.7777778,0.97959185
m12,100,6,10,2,2,75,75,10368,0,0.7266667,31,35,43,0.63265306,0.79545456,0.75438595
m12,100,6,20,3,3,50,50,5947,0,0.74,33,35,43,0.67346936,0.79545456,0.75438595
m12,100,6,30,2,2,75,75,9248,0,0.74666667,33,35,44,0.67346936,0.79545456,0.7719298
m12,100,6,40,3,2,50,74.5,6357,1,0.75333333,34,34,45,0.6938776,0.77272725,0.7894737
m12,100,6,50,3,2,50,74.5,5833,1,0.75333333,33,34,46,0.67346936,0.77272725,0.80701756
m12,100,6,60,1,1,150,150,NaN,0,0.75333333,32,35,46,0.6530612,0.79545456,0.80701756
m12,100,6,70,1,1,150,150,NaN,0,0.76666665,35,35,45,0.71428573,0.79545456,0.7894737
m12,100,6,80,1,1,150,150,NaN,0,0.76,35,35,44,0.71428573,0.79545456,0.7719298
m12,100,6,90,2,2,75,75,9248,0,0.76666665,36,35,44,0.7346939,0.79545456,0.7719298
m12,100,6,100,2,2,75,75,9248,0,0.7733333,37,35,44,0.75510204,0.79545456,0.7719298
m12,100,6,110,3,2,50,74,6084,2,0.7733333,37,35,44,0.75510204,0.79545456,0.7719298
m12,100,6,120,5,3,30,49.333332,3519.5,2,0.7733333,37,35,44,0.75510204,0.79545456,0.7719298
m12,100,6,130,5,3,30,49.333332,3717,2,0.7866667,37,37,44,0.75510204,0.84090906,0.7719298
m12,100,6,140,3,1,50,148,7203,2,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,150,2,1,75,149,10952,1,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,160,1,1,150,150,NaN,0,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,170,4,4,37.5,37.5,731.6667,0,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,180,4,4,37.5,37.5,817.6667,0,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,190,3,1,50,147,7057,3,0.78,37,37,43,0.75510204,0.84090906,0.75438595
m12,100,6,200,3,3,50,50,1636,0,0.7866667,37,38,43,0.75510204,0.8636364,0.75438595
m12,100,6,210,5,4,30,37,2091.5,2,0.7866667,37,38,43,0.75510204,0.8636364,0.75438595
m12,100,6,220,8,7,18.75,21.142857,419.92856,2,0.7866667,37,38,43,0.75510204,0.8636364,0.75438595
m12,100,6,230,7,6,21.428572,24.666666,684.6191,2,0.7866667,37,38,43,0.75510204,0.8636364,0.75438595
m12,100,6,240,9,6,16.666666,24.166666,597.25006,5,0.78,36,38,43,0.7346939,0.8636364,0.75438595
m12,100,6,250,3,2,50,74,4644,2,0.78,36,38,43,0.7346939,0.8636364,0.75438595
m12,100,6,260,3,2,50,74,4032,2,0.7866667,36,38,44,0.7346939,0.8636364,0.7719298
m12,100,6,270,4,3,37.5,49.333332,3577.6667,2,0.78,35,38,44,0.71428573,0.8636364,0.7719298
m12,100,6,280,4,3,37.5,49.333332,3814.3333,2,0.7866667,35,39,44,0.71428573,0.8863636,0.7719298
m12,100,6,290,4,3,37.5,49.333332,3814.3333,2,0.7866667,35,39,44,0.71428573,0.8863636,0.7719298
m12,100,6,300,4,3,37.5,49.333332,3813.6667,2,0.7866667,35,39,44,0.71428573,0.8863636,0.7719298
m12,100,6,310,3,2,50,74,1777,2,0.7866667,35,39,44,0.71428573,0.8863636,0.7719298
m12,100,6,320,4,3,37.5,49.333332,1223,2,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,330,2,1,75,149,10952,1,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,340,2,1,75,149,10952,1,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,350,4,2,37.5,73.5,1736.3334,3,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,360,4,2,37.5,73.5,1741.6666,3,0.8,35,40,45,0.71428573,0.90909094,0.7894737
m12,100,6,370,3,2,50,74,1737,2,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,380,3,2,50,74,1744,2,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,390,4,1,37.5,145,5136.3335,5,0.79333335,35,39,45,0.71428573,0.8863636,0.7894737
m12,100,6,400,4,1,37.5,145,5136.3335,5,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,410,4,2,37.5,73.5,5041.6665,3,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,420,4,2,37.5,73,4947,4,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,430,3,3,50,50,6627,0,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,440,3,3,50,50,6627,0,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,450,2,2,75,75,10368,0,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,460,2,2,75,75,10368,0,0.8,35,39,46,0.71428573,0.8863636,0.80701756
m12,100,6,470,6,5,25,29.6,610.4,2,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,480,7,5,21.428572,29.4,571.61896,3,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,490,7,4,21.428572,36.5,706.2857,4,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,500,5,4,30,37,1393.5,2,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,510,3,3,50,50,1791,0,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,520,6,6,25,25,352.4,0,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,530,7,5,21.428572,29.2,396.61902,4,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,540,4,3,37.5,49.666668,659,1,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,550,6,5,25,29.6,678.4,2,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,560,5,4,30,37.25,821.5,1,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,570,2,1,75,149,10952,1,0.8066667,35,39,47,0.71428573,0.8863636,0.8245614
m12,100,6,580,2,2,75,75,7688,0,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,590,3,3,50,50,4801,0,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,600,4,3,37.5,49.666668,2353.6667,1,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,610,4,3,37.5,49.333332,2413.6667,2,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,620,4,3,37.5,49.333332,2377,2,0.81333333,36,39,47,0.7346939,0.8863636,0.8245614
m12,100,6,630,1,1,150,150,NaN,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,640,2,2,75,75,8450,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,650,3,2,50,74.5,5707,1,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,660,7,5,21.428572,29.6,435.28574,2,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,670,3,1,50,148,7203,2,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,680,6,5,25,29.8,244.4,1,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,690,4,2,37.5,73.5,2568.3333,3,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,700,5,5,30,30,170.5,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,710,3,3,50,50,661,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,720,2,2,75,75,1250,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,730,4,4,37.5,37.5,309.66666,0,0.82,36,39,48,0.7346939,0.8863636,0.84210527
m12,100,6,740,4,4,37.5,37.5,305.66666,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,750,3,3,50,50,1681,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,760,4,4,37.5,37.5,1499.6666,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,770,7,6,21.428572,24.666666,612.9524,2,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,780,6,5,25,29.8,1382.4,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,790,5,5,30,30,1935,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,800,4,4,37.5,37.5,1833.6666,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,810,6,4,25,37,712.4,2,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,820,4,3,37.5,49.666668,1056.3334,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,830,2,1,75,149,10952,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,840,2,1,75,149,10952,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,850,3,2,50,74.5,4057,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,860,2,2,75,75,4418,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,870,4,3,37.5,49.666668,1575,1,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,880,3,2,50,74,3844,2,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,890,5,3,30,49,1436.5,3,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,900,5,2,30,72,2574.5,6,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,910,3,2,50,74,4228,2,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,920,1,1,150,150,NaN,0,0.81333333,35,39,48,0.71428573,0.8863636,0.84210527
m12,100,6,930,2,1,75,149,10952,1,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,940,3,2,50,74.5,4881,1,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,950,6,3,25,48.666668,2755.6,4,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,960,6,4,25,37,994,2,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,970,6,5,25,29.8,969.2,1,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,980,8,7,18.75,21.285715,660.5,1,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,990,9,8,16.666666,18.625,524.25,1,0.82666665,35,40,49,0.71428573,0.90909094,0.8596491
m12,100,6,1000,9,7,16.666666,21.142857,593,2,0.8333333,35,40,50,0.71428573,0.90909094,0.877193
m12,100,7,10,1,1,150,150,NaN,0,0.75333333,38,43,32,0.74509805,0.8269231,0.68085104
m12,100,7,20,1,1,150,150,NaN,0,0.75333333,37,44,32,0.7254902,0.84615386,0.68085104
m12,100,7,30,1,1,150,150,NaN,0,0.76,37,45,32,0.7254902,0.86538464,0.68085104
m12,100,7,40,1,1,150,150,NaN,0,0.76,36,45,33,0.7058824,0.86538464,0.70212764
m12,100,7,50,1,1,150,150,NaN,0,0.79333335,38,46,35,0.74509805,0.88461536,0.7446808
m12,100,7,60,2,1,75,148,10658,2,0.7866667,37,46,35,0.7254902,0.88461536,0.7446808
m12,100,7,70,3,2,50,74,1809,2,0.79333335,38,46,35,0.74509805,0.88461536,0.7446808
m12,100,7,80,2,1,75,148,10658,2,0.8,39,46,35,0.7647059,0.88461536,0.7446808
m12,100,7,90,4,2,37.5,73.5,1776.3334,3,0.8066667,39,47,35,0.7647059,0.90384614,0.7446808
m12,100,7,100,2,1,75,148,10658,2,0.8,39,47,34,0.7647059,0.90384614,0.7234042
m12,100,7,110,2,1,75,148,10658,2,0.8066667,40,47,34,0.78431374,0.90384614,0.7234042
m12,100,7,120,2,1,75,148,10658,2,0.8066667,39,47,35,0.7647059,0.90384614,0.7446808
m12,100,7,130,2,1,75,149,10952,1,0.79333335,39,46,34,0.7647059,0.88461536,0.7234042
m12,100,7,140,2,1,75,149,10952,1,0.81333333,39,48,35,0.7647059,0.9230769,0.7446808
m12,100,7,150,3,3,50,50,4309,0,0.8066667,38,48,35,0.74509805,0.9230769,0.7446808
m12,100,7,160,4,4,37.5,37.5,2356.3333,0,0.8,37,48,35,0.7254902,0.9230769,0.7446808
m12,100,7,170,3,2,50,74.5,6223,1,0.8,37,48,35,0.7254902,0.9230769,0.7446808
m12,100,7,180,5,2,30,73,3589,4,0.8,37,48,35,0.7254902,0.9230769,0.7446808
m12,100,7,190,2,1,75,149,10952,1,0.8066667,37,48,36,0.7254902,0.9230769,0.7659575
m12,100,7,200,3,1,50,147,7057,3,0.8066667,37,48,36,0.7254902,0.9230769,0.7659575
m12,100,7,210,3,2,50,74.5,6771,1,0.8,37,48,35,0.7254902,0.9230769,0.7446808
m12,100,7,220,3,2,50,74.5,3361,1,0.8066667,38,48,35,0.74509805,0.9230769,0.7446808
m12,100,7,230,3,3,50,50,4711,0,0.81333333,38,49,35,0.74509805,0.9423077,0.7446808
m12,100,7,240,2,1,75,149,10952,1,0.82,38,49,36,0.74509805,0.9423077,0.7659575
m12,100,7,250,3,3,50,50,3297,0,0.82,38,49,36,0.74509805,0.9423077,0.7659575
m12,100,7,260,2,2,75,75,3528,0,0.82,38,49,36,0.74509805,0.9423077,0.7659575
m12,100,7,270,2,2,75,75,7200,0,0.82666665,38,50,36,0.74509805,0.96153843,0.7659575
m12,100,7,280,3,3,50,50,903,0,0.8333333,38,51,36,0.74509805,0.9807692,0.7659575
m12,100,7,290,4,4,37.5,37.5,1774.3334,0,0.8333333,38,51,36,0.74509805,0.9807692,0.7659575
m12,100,7,300,3,3,50,50,2704,0,0.84,38,51,37,0.74509805,0.9807692,0.78723407
m12,100,7,310,3,3,50,50,1675,0,0.84,38,51,37,0.74509805,0.9807692,0.78723407
m12,100,7,320,3,3,50,50,1413,0,0.84,38,51,37,0.74509805,0.9807692,0.78723407
m12,100,7,330,3,2,50,74,5572,2,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,340,3,3,50,50,1489,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,350,4,2,37.5,73.5,4168.3335,3,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,360,2,2,75,75,7938,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,370,2,2,75,75,7938,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,380,1,1,150,150,NaN,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,390,1,1,150,150,NaN,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,400,4,4,37.5,37.5,1491,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,410,4,4,37.5,37.5,257.66666,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
m12,100,7,420,4,4,37.5,37.5,257.66666,0,0.8466667,39,51,37,0.7647059,0.9807692,0.78723407
